year,month,oilgas_emp,N,state
2004,8,,"","RHODE ISLAND"
2004,9,,"","RHODE ISLAND"
2004,10,,"","RHODE ISLAND"
2004,11,,"","RHODE ISLAND"
2004,12,,"","RHODE ISLAND"
2005,1,,"","RHODE ISLAND"
2005,2,,"","RHODE ISLAND"
2005,3,,"","RHODE ISLAND"
2005,4,,"","RHODE ISLAND"
2005,5,,"","RHODE ISLAND"
2005,6,,"","RHODE ISLAND"
2005,7,,"","RHODE ISLAND"
2005,8,,"","RHODE ISLAND"
2005,9,,"","RHODE ISLAND"
2005,10,,"","RHODE ISLAND"
2005,11,,"","RHODE ISLAND"
2005,12,,"","RHODE ISLAND"
2006,1,,"","RHODE ISLAND"
2006,2,,"","RHODE ISLAND"
2006,3,,"","RHODE ISLAND"
2006,4,,"","RHODE ISLAND"
2006,5,,"","RHODE ISLAND"
2006,6,,"","RHODE ISLAND"
2006,7,,"","RHODE ISLAND"
2006,8,,"","RHODE ISLAND"
2006,9,,"","RHODE ISLAND"
2006,10,,"","RHODE ISLAND"
2006,11,,"","RHODE ISLAND"
2006,12,,"","RHODE ISLAND"
2007,1,,"","RHODE ISLAND"
2007,2,,"","RHODE ISLAND"
2007,3,,"","RHODE ISLAND"
2007,4,,"","RHODE ISLAND"
2007,5,,"","RHODE ISLAND"
2007,6,,"","RHODE ISLAND"
2007,7,,"","RHODE ISLAND"
2007,8,,"","RHODE ISLAND"
2007,9,,"","RHODE ISLAND"
2007,10,,"","RHODE ISLAND"
2007,11,,"","RHODE ISLAND"
2007,12,,"","RHODE ISLAND"
2008,1,,"","RHODE ISLAND"
2008,2,,"","RHODE ISLAND"
2008,3,,"","RHODE ISLAND"
2008,4,,"","RHODE ISLAND"
2008,5,,"","RHODE ISLAND"
2008,6,,"","RHODE ISLAND"
2008,7,,"","RHODE ISLAND"
2008,8,,"","RHODE ISLAND"
2008,9,,"","RHODE ISLAND"
2008,10,,"","RHODE ISLAND"
2008,11,,"","RHODE ISLAND"
2008,12,,"","RHODE ISLAND"
2009,1,,"","RHODE ISLAND"
2009,2,,"","RHODE ISLAND"
2009,3,,"","RHODE ISLAND"
2009,4,,"","RHODE ISLAND"
2009,5,,"","RHODE ISLAND"
2009,6,,"","RHODE ISLAND"
2009,7,,"","RHODE ISLAND"
2009,8,,"","RHODE ISLAND"
2009,9,,"","RHODE ISLAND"
2009,10,,"","RHODE ISLAND"
2009,11,,"","RHODE ISLAND"
2009,12,,"","RHODE ISLAND"
2010,1,,"","RHODE ISLAND"
2010,2,,"","RHODE ISLAND"
2010,3,,"","RHODE ISLAND"
2010,4,,"","RHODE ISLAND"
2010,5,,"","RHODE ISLAND"
2010,6,,"","RHODE ISLAND"
2010,7,,"","RHODE ISLAND"
2010,8,,"","RHODE ISLAND"
2010,9,,"","RHODE ISLAND"
2010,10,,"","RHODE ISLAND"
2010,11,,"","RHODE ISLAND"
2010,12,,"","RHODE ISLAND"
2011,1,,"","RHODE ISLAND"
2011,2,,"","RHODE ISLAND"
2011,3,,"","RHODE ISLAND"
2011,4,,"","RHODE ISLAND"
2011,5,,"","RHODE ISLAND"
2011,6,,"","RHODE ISLAND"
2011,7,,"","RHODE ISLAND"
2011,8,,"","RHODE ISLAND"
2011,9,,"","RHODE ISLAND"
2011,10,,"","RHODE ISLAND"
2011,11,,"","RHODE ISLAND"
2011,12,,"","RHODE ISLAND"
2012,1,,"","RHODE ISLAND"
2012,2,,"","RHODE ISLAND"
2012,3,,"","RHODE ISLAND"
2012,4,,"","RHODE ISLAND"
2012,5,,"","RHODE ISLAND"
2012,6,,"","RHODE ISLAND"
2012,7,,"","RHODE ISLAND"
2012,8,,"","RHODE ISLAND"
2012,9,,"","RHODE ISLAND"
2012,10,,"","RHODE ISLAND"
2012,11,,"","RHODE ISLAND"
2012,12,,"","RHODE ISLAND"
2013,1,,"","RHODE ISLAND"
2013,2,,"","RHODE ISLAND"
2013,3,,"","RHODE ISLAND"
2013,4,,"","RHODE ISLAND"
2013,5,,"","RHODE ISLAND"
2013,6,,"","RHODE ISLAND"
2013,7,,"","RHODE ISLAND"
2013,8,,"","RHODE ISLAND"
2013,9,,"","RHODE ISLAND"
2013,10,,"","RHODE ISLAND"
2013,11,,"","RHODE ISLAND"
2013,12,,"","RHODE ISLAND"
2003,1,,"","SOUTH CAROLINA"
2003,2,,"","SOUTH CAROLINA"
2003,3,,"","SOUTH CAROLINA"
2003,4,,"","SOUTH CAROLINA"
2003,5,,"","SOUTH CAROLINA"
2003,6,,"","SOUTH CAROLINA"
2003,7,,"","SOUTH CAROLINA"
2003,8,,"","SOUTH CAROLINA"
2003,9,,"","SOUTH CAROLINA"
2003,10,,"","SOUTH CAROLINA"
2003,11,,"","SOUTH CAROLINA"
2003,12,,"","SOUTH CAROLINA"
2004,1,,"","SOUTH CAROLINA"
2004,2,,"","SOUTH CAROLINA"
2004,3,,"","SOUTH CAROLINA"
2004,4,,"","SOUTH CAROLINA"
2004,5,,"","SOUTH CAROLINA"
2004,6,,"","SOUTH CAROLINA"
2004,7,,"","SOUTH CAROLINA"
2004,8,,"","SOUTH CAROLINA"
2004,9,,"","SOUTH CAROLINA"
2004,10,,"","SOUTH CAROLINA"
2004,11,,"","SOUTH CAROLINA"
2004,12,,"","SOUTH CAROLINA"
2005,1,,"","SOUTH CAROLINA"
2005,2,,"","SOUTH CAROLINA"
2005,3,,"","SOUTH CAROLINA"
2005,4,,"","SOUTH CAROLINA"
2005,5,,"","SOUTH CAROLINA"
2005,6,,"","SOUTH CAROLINA"
2005,7,,"","SOUTH CAROLINA"
2005,8,,"","SOUTH CAROLINA"
2005,9,,"","SOUTH CAROLINA"
2005,10,,"","SOUTH CAROLINA"
2005,11,,"","SOUTH CAROLINA"
2005,12,,"","SOUTH CAROLINA"
2006,1,,"","SOUTH CAROLINA"
2006,2,,"","SOUTH CAROLINA"
2006,3,,"","SOUTH CAROLINA"
2006,4,,"","SOUTH CAROLINA"
2006,5,,"","SOUTH CAROLINA"
2006,6,,"","SOUTH CAROLINA"
2006,7,,"","SOUTH CAROLINA"
2006,8,,"","SOUTH CAROLINA"
2006,9,,"","SOUTH CAROLINA"
2006,10,,"","SOUTH CAROLINA"
2006,11,,"","SOUTH CAROLINA"
2006,12,,"","SOUTH CAROLINA"
2007,1,4,"3","SOUTH CAROLINA"
2007,2,4,"3","SOUTH CAROLINA"
2007,3,4,"3","SOUTH CAROLINA"
2007,4,,"3","SOUTH CAROLINA"
2007,5,,"3","SOUTH CAROLINA"
2007,6,,"3","SOUTH CAROLINA"
2007,7,,"3","SOUTH CAROLINA"
2007,8,,"3","SOUTH CAROLINA"
2007,9,,"3","SOUTH CAROLINA"
2007,10,,"3","SOUTH CAROLINA"
2007,11,,"3","SOUTH CAROLINA"
2007,12,,"3","SOUTH CAROLINA"
2008,1,,"","SOUTH CAROLINA"
2008,2,,"","SOUTH CAROLINA"
2008,3,,"","SOUTH CAROLINA"
2008,4,,"","SOUTH CAROLINA"
2008,5,,"","SOUTH CAROLINA"
2008,6,,"","SOUTH CAROLINA"
2008,7,,"","SOUTH CAROLINA"
2008,8,,"","SOUTH CAROLINA"
2008,9,,"","SOUTH CAROLINA"
2008,10,,"","SOUTH CAROLINA"
2008,11,,"","SOUTH CAROLINA"
2008,12,,"","SOUTH CAROLINA"
2009,1,,"","SOUTH CAROLINA"
2009,2,,"","SOUTH CAROLINA"
2009,3,,"","SOUTH CAROLINA"
2009,4,,"","SOUTH CAROLINA"
2009,5,,"","SOUTH CAROLINA"
2009,6,,"","SOUTH CAROLINA"
2009,7,,"","SOUTH CAROLINA"
2009,8,,"","SOUTH CAROLINA"
2009,9,,"","SOUTH CAROLINA"
2009,10,,"","SOUTH CAROLINA"
2009,11,,"","SOUTH CAROLINA"
2009,12,,"","SOUTH CAROLINA"
2010,1,,"","SOUTH CAROLINA"
2010,2,,"","SOUTH CAROLINA"
2010,3,,"","SOUTH CAROLINA"
2010,4,,"","SOUTH CAROLINA"
2010,5,,"","SOUTH CAROLINA"
2010,6,,"","SOUTH CAROLINA"
2010,7,,"","SOUTH CAROLINA"
2010,8,,"","SOUTH CAROLINA"
2010,9,,"","SOUTH CAROLINA"
2010,10,,"","SOUTH CAROLINA"
2010,11,,"","SOUTH CAROLINA"
2010,12,,"","SOUTH CAROLINA"
2011,1,,"","SOUTH CAROLINA"
2011,2,,"","SOUTH CAROLINA"
2011,3,,"","SOUTH CAROLINA"
2011,4,,"","SOUTH CAROLINA"
2011,5,,"","SOUTH CAROLINA"
2011,6,,"","SOUTH CAROLINA"
2011,7,,"","SOUTH CAROLINA"
2011,8,,"","SOUTH CAROLINA"
2011,9,,"","SOUTH CAROLINA"
2011,10,,"","SOUTH CAROLINA"
2011,11,,"","SOUTH CAROLINA"
2011,12,,"","SOUTH CAROLINA"
2012,1,,"","SOUTH CAROLINA"
2012,2,,"","SOUTH CAROLINA"
2012,3,,"","SOUTH CAROLINA"
2012,4,,"","SOUTH CAROLINA"
2012,5,,"","SOUTH CAROLINA"
2012,6,,"","SOUTH CAROLINA"
2012,7,,"","SOUTH CAROLINA"
2012,8,,"","SOUTH CAROLINA"
2012,9,,"","SOUTH CAROLINA"
2012,10,,"","SOUTH CAROLINA"
2012,11,,"","SOUTH CAROLINA"
2012,12,,"","SOUTH CAROLINA"
2013,1,,"","SOUTH CAROLINA"
2013,2,,"","SOUTH CAROLINA"
2013,3,,"","SOUTH CAROLINA"
2013,4,,"","SOUTH CAROLINA"
2013,5,,"","SOUTH CAROLINA"
2013,6,,"","SOUTH CAROLINA"
2013,7,,"","SOUTH CAROLINA"
2013,8,,"","SOUTH CAROLINA"
2013,9,,"","SOUTH CAROLINA"
2013,10,,"","SOUTH CAROLINA"
2013,11,,"","SOUTH CAROLINA"
2013,12,,"","SOUTH CAROLINA"
2003,1,23,"","SOUTH DAKOTA"
2003,2,23,"","SOUTH DAKOTA"
2003,3,23,"","SOUTH DAKOTA"
2003,4,,"","SOUTH DAKOTA"
2003,5,,"","SOUTH DAKOTA"
2003,6,,"","SOUTH DAKOTA"
2003,7,,"","SOUTH DAKOTA"
2003,8,,"","SOUTH DAKOTA"
2003,9,,"","SOUTH DAKOTA"
2003,10,,"","SOUTH DAKOTA"
2003,11,,"","SOUTH DAKOTA"
2003,12,,"","SOUTH DAKOTA"
2004,1,,"","SOUTH DAKOTA"
2004,2,,"","SOUTH DAKOTA"
2004,3,,"","SOUTH DAKOTA"
2004,4,,"","SOUTH DAKOTA"
2004,5,,"","SOUTH DAKOTA"
2004,6,,"","SOUTH DAKOTA"
2004,7,,"","SOUTH DAKOTA"
2004,8,,"","SOUTH DAKOTA"
2004,9,,"","SOUTH DAKOTA"
2004,10,,"","SOUTH DAKOTA"
2004,11,,"","SOUTH DAKOTA"
2004,12,,"","SOUTH DAKOTA"
2005,1,,"","SOUTH DAKOTA"
2005,2,,"","SOUTH DAKOTA"
2005,3,,"","SOUTH DAKOTA"
2005,4,,"","SOUTH DAKOTA"
2005,5,,"","SOUTH DAKOTA"
2005,6,,"","SOUTH DAKOTA"
2005,7,,"","SOUTH DAKOTA"
2005,8,,"","SOUTH DAKOTA"
2005,9,,"","SOUTH DAKOTA"
2005,10,,"","SOUTH DAKOTA"
2005,11,,"","SOUTH DAKOTA"
2005,12,,"","SOUTH DAKOTA"
2006,1,28,"30","SOUTH DAKOTA"
2006,2,29,"30","SOUTH DAKOTA"
2006,3,29,"30","SOUTH DAKOTA"
2006,4,28,"30","SOUTH DAKOTA"
2006,5,29,"30","SOUTH DAKOTA"
2006,6,29,"30","SOUTH DAKOTA"
2006,7,29,"30","SOUTH DAKOTA"
2006,8,30,"30","SOUTH DAKOTA"
2006,9,31,"30","SOUTH DAKOTA"
2006,10,32,"30","SOUTH DAKOTA"
2006,11,32,"30","SOUTH DAKOTA"
2006,12,33,"30","SOUTH DAKOTA"
2007,1,32,"32","SOUTH DAKOTA"
2007,2,33,"32","SOUTH DAKOTA"
2007,3,33,"32","SOUTH DAKOTA"
2007,4,32,"32","SOUTH DAKOTA"
2007,5,33,"32","SOUTH DAKOTA"
2007,6,33,"32","SOUTH DAKOTA"
2007,7,30,"32","SOUTH DAKOTA"
2007,8,31,"32","SOUTH DAKOTA"
2007,9,31,"32","SOUTH DAKOTA"
2007,10,31,"32","SOUTH DAKOTA"
2007,11,31,"32","SOUTH DAKOTA"
2007,12,31,"32","SOUTH DAKOTA"
2008,1,31,"31","SOUTH DAKOTA"
2008,2,31,"31","SOUTH DAKOTA"
2008,3,31,"31","SOUTH DAKOTA"
2008,4,32,"31","SOUTH DAKOTA"
2008,5,32,"31","SOUTH DAKOTA"
2008,6,31,"31","SOUTH DAKOTA"
2008,7,31,"31","SOUTH DAKOTA"
2008,8,31,"31","SOUTH DAKOTA"
2008,9,31,"31","SOUTH DAKOTA"
2008,10,31,"31","SOUTH DAKOTA"
2008,11,31,"31","SOUTH DAKOTA"
2008,12,32,"31","SOUTH DAKOTA"
2009,1,32,"31","SOUTH DAKOTA"
2009,2,32,"31","SOUTH DAKOTA"
2009,3,32,"31","SOUTH DAKOTA"
2009,4,31,"31","SOUTH DAKOTA"
2009,5,31,"31","SOUTH DAKOTA"
2009,6,31,"31","SOUTH DAKOTA"
2009,7,31,"31","SOUTH DAKOTA"
2009,8,31,"31","SOUTH DAKOTA"
2009,9,31,"31","SOUTH DAKOTA"
2009,10,31,"31","SOUTH DAKOTA"
2009,11,31,"31","SOUTH DAKOTA"
2009,12,31,"31","SOUTH DAKOTA"
2010,1,31,"32","SOUTH DAKOTA"
2010,2,32,"32","SOUTH DAKOTA"
2010,3,33,"32","SOUTH DAKOTA"
2010,4,33,"32","SOUTH DAKOTA"
2010,5,33,"32","SOUTH DAKOTA"
2010,6,30,"32","SOUTH DAKOTA"
2010,7,31,"32","SOUTH DAKOTA"
2010,8,32,"32","SOUTH DAKOTA"
2010,9,31,"32","SOUTH DAKOTA"
2010,10,33,"32","SOUTH DAKOTA"
2010,11,33,"32","SOUTH DAKOTA"
2010,12,32,"32","SOUTH DAKOTA"
2011,1,32,"33","SOUTH DAKOTA"
2011,2,32,"33","SOUTH DAKOTA"
2011,3,32,"33","SOUTH DAKOTA"
2011,4,32,"33","SOUTH DAKOTA"
2011,5,33,"33","SOUTH DAKOTA"
2011,6,33,"33","SOUTH DAKOTA"
2011,7,33,"33","SOUTH DAKOTA"
2011,8,33,"33","SOUTH DAKOTA"
2011,9,33,"33","SOUTH DAKOTA"
2011,10,33,"33","SOUTH DAKOTA"
2011,11,33,"33","SOUTH DAKOTA"
2011,12,33,"33","SOUTH DAKOTA"
2012,1,32,"33","SOUTH DAKOTA"
2012,2,29,"33","SOUTH DAKOTA"
2012,3,32,"33","SOUTH DAKOTA"
2012,4,33,"33","SOUTH DAKOTA"
2012,5,33,"33","SOUTH DAKOTA"
2012,6,33,"33","SOUTH DAKOTA"
2012,7,33,"33","SOUTH DAKOTA"
2012,8,33,"33","SOUTH DAKOTA"
2012,9,33,"33","SOUTH DAKOTA"
2012,10,34,"33","SOUTH DAKOTA"
2012,11,33,"33","SOUTH DAKOTA"
2012,12,33,"33","SOUTH DAKOTA"
2013,1,33,"","SOUTH DAKOTA"
2013,2,30,"","SOUTH DAKOTA"
2013,3,30,"","SOUTH DAKOTA"
2013,4,,"","SOUTH DAKOTA"
2013,5,,"","SOUTH DAKOTA"
2013,6,,"","SOUTH DAKOTA"
2013,7,,"","SOUTH DAKOTA"
2013,8,,"","SOUTH DAKOTA"
2013,9,,"","SOUTH DAKOTA"
2013,10,,"","SOUTH DAKOTA"
2013,11,,"","SOUTH DAKOTA"
2013,12,,"","SOUTH DAKOTA"
2003,1,56,"49","TENNESSEE"
2003,2,54,"49","TENNESSEE"
2003,3,46,"49","TENNESSEE"
2003,4,44,"49","TENNESSEE"
2003,5,45,"49","TENNESSEE"
2003,6,49,"49","TENNESSEE"
2003,7,48,"49","TENNESSEE"
2003,8,50,"49","TENNESSEE"
2003,9,50,"49","TENNESSEE"
2003,10,50,"49","TENNESSEE"
2003,11,50,"49","TENNESSEE"
2003,12,50,"49","TENNESSEE"
2004,1,49,"42","TENNESSEE"
2004,2,43,"42","TENNESSEE"
2004,3,43,"42","TENNESSEE"
2004,4,41,"42","TENNESSEE"
2004,5,41,"42","TENNESSEE"
2004,6,41,"42","TENNESSEE"
2004,7,42,"42","TENNESSEE"
2004,8,42,"42","TENNESSEE"
2004,9,41,"42","TENNESSEE"
2004,10,42,"42","TENNESSEE"
2004,11,35,"42","TENNESSEE"
2004,12,40,"42","TENNESSEE"
2005,1,42,"43","TENNESSEE"
2005,2,38,"43","TENNESSEE"
2005,3,40,"43","TENNESSEE"
2005,4,41,"43","TENNESSEE"
2005,5,44,"43","TENNESSEE"
2005,6,43,"43","TENNESSEE"
2005,7,43,"43","TENNESSEE"
2005,8,42,"43","TENNESSEE"
2005,9,43,"43","TENNESSEE"
2005,10,48,"43","TENNESSEE"
2005,11,45,"43","TENNESSEE"
2005,12,44,"43","TENNESSEE"
2006,1,44,"48","TENNESSEE"
2006,2,44,"48","TENNESSEE"
2006,3,47,"48","TENNESSEE"
2006,4,50,"48","TENNESSEE"
2006,5,47,"48","TENNESSEE"
2006,6,47,"48","TENNESSEE"
2006,7,46,"48","TENNESSEE"
2006,8,45,"48","TENNESSEE"
2006,9,44,"48","TENNESSEE"
2006,10,56,"48","TENNESSEE"
2006,11,54,"48","TENNESSEE"
2006,12,54,"48","TENNESSEE"
2007,1,48,"50","TENNESSEE"
2007,2,49,"50","TENNESSEE"
2007,3,49,"50","TENNESSEE"
2007,4,50,"50","TENNESSEE"
2007,5,50,"50","TENNESSEE"
2007,6,52,"50","TENNESSEE"
2007,7,51,"50","TENNESSEE"
2007,8,45,"50","TENNESSEE"
2007,9,45,"50","TENNESSEE"
2007,10,54,"50","TENNESSEE"
2007,11,54,"50","TENNESSEE"
2007,12,54,"50","TENNESSEE"
2008,1,51,"58","TENNESSEE"
2008,2,52,"58","TENNESSEE"
2008,3,53,"58","TENNESSEE"
2008,4,51,"58","TENNESSEE"
2008,5,52,"58","TENNESSEE"
2008,6,53,"58","TENNESSEE"
2008,7,63,"58","TENNESSEE"
2008,8,72,"58","TENNESSEE"
2008,9,61,"58","TENNESSEE"
2008,10,63,"58","TENNESSEE"
2008,11,63,"58","TENNESSEE"
2008,12,63,"58","TENNESSEE"
2009,1,55,"49","TENNESSEE"
2009,2,53,"49","TENNESSEE"
2009,3,50,"49","TENNESSEE"
2009,4,50,"49","TENNESSEE"
2009,5,51,"49","TENNESSEE"
2009,6,50,"49","TENNESSEE"
2009,7,49,"49","TENNESSEE"
2009,8,48,"49","TENNESSEE"
2009,9,44,"49","TENNESSEE"
2009,10,47,"49","TENNESSEE"
2009,11,46,"49","TENNESSEE"
2009,12,44,"49","TENNESSEE"
2010,1,37,"48","TENNESSEE"
2010,2,39,"48","TENNESSEE"
2010,3,42,"48","TENNESSEE"
2010,4,52,"48","TENNESSEE"
2010,5,50,"48","TENNESSEE"
2010,6,50,"48","TENNESSEE"
2010,7,49,"48","TENNESSEE"
2010,8,50,"48","TENNESSEE"
2010,9,50,"48","TENNESSEE"
2010,10,52,"48","TENNESSEE"
2010,11,52,"48","TENNESSEE"
2010,12,53,"48","TENNESSEE"
2011,1,51,"55","TENNESSEE"
2011,2,51,"55","TENNESSEE"
2011,3,51,"55","TENNESSEE"
2011,4,54,"55","TENNESSEE"
2011,5,54,"55","TENNESSEE"
2011,6,54,"55","TENNESSEE"
2011,7,54,"55","TENNESSEE"
2011,8,56,"55","TENNESSEE"
2011,9,62,"55","TENNESSEE"
2011,10,59,"55","TENNESSEE"
2011,11,59,"55","TENNESSEE"
2011,12,59,"55","TENNESSEE"
2012,1,53,"54","TENNESSEE"
2012,2,51,"54","TENNESSEE"
2012,3,51,"54","TENNESSEE"
2012,4,56,"54","TENNESSEE"
2012,5,55,"54","TENNESSEE"
2012,6,55,"54","TENNESSEE"
2012,7,54,"54","TENNESSEE"
2012,8,53,"54","TENNESSEE"
2012,9,53,"54","TENNESSEE"
2012,10,56,"54","TENNESSEE"
2012,11,56,"54","TENNESSEE"
2012,12,58,"54","TENNESSEE"
2013,1,65,"","TENNESSEE"
2013,2,65,"","TENNESSEE"
2013,3,64,"","TENNESSEE"
2013,4,,"","TENNESSEE"
2013,5,,"","TENNESSEE"
2013,6,,"","TENNESSEE"
2013,7,,"","TENNESSEE"
2013,8,,"","TENNESSEE"
2013,9,,"","TENNESSEE"
2013,10,,"","TENNESSEE"
2013,11,,"","TENNESSEE"
2013,12,,"","TENNESSEE"
2003,1,62497,"63115","TEXAS"
2003,2,62491,"63115","TEXAS"
2003,3,62761,"63115","TEXAS"
2003,4,62737,"63115","TEXAS"
2003,5,62803,"63115","TEXAS"
2003,6,63414,"63115","TEXAS"
2003,7,63816,"63115","TEXAS"
2003,8,63894,"63115","TEXAS"
2003,9,63446,"63115","TEXAS"
2003,10,63061,"63115","TEXAS"
2003,11,63037,"63115","TEXAS"
2003,12,63426,"63115","TEXAS"
2004,1,63122,"63732","TEXAS"
2004,2,62962,"63732","TEXAS"
2004,3,63220,"63732","TEXAS"
2004,4,63290,"63732","TEXAS"
2004,5,63222,"63732","TEXAS"
2004,6,63753,"63732","TEXAS"
2004,7,64081,"63732","TEXAS"
2004,8,63922,"63732","TEXAS"
2004,9,63506,"63732","TEXAS"
2004,10,64270,"63732","TEXAS"
2004,11,64607,"63732","TEXAS"
2004,12,64834,"63732","TEXAS"
2005,1,65135,"66406","TEXAS"
2005,2,65292,"66406","TEXAS"
2005,3,65435,"66406","TEXAS"
2005,4,64969,"66406","TEXAS"
2005,5,65366,"66406","TEXAS"
2005,6,66410,"66406","TEXAS"
2005,7,67128,"66406","TEXAS"
2005,8,66912,"66406","TEXAS"
2005,9,66741,"66406","TEXAS"
2005,10,67709,"66406","TEXAS"
2005,11,67954,"66406","TEXAS"
2005,12,67819,"66406","TEXAS"
2006,1,67904,"70665","TEXAS"
2006,2,68297,"70665","TEXAS"
2006,3,68229,"70665","TEXAS"
2006,4,68750,"70665","TEXAS"
2006,5,69241,"70665","TEXAS"
2006,6,70377,"70665","TEXAS"
2006,7,71368,"70665","TEXAS"
2006,8,71983,"70665","TEXAS"
2006,9,71880,"70665","TEXAS"
2006,10,72719,"70665","TEXAS"
2006,11,73363,"70665","TEXAS"
2006,12,73863,"70665","TEXAS"
2007,1,73064,"75844","TEXAS"
2007,2,73340,"75844","TEXAS"
2007,3,73481,"75844","TEXAS"
2007,4,74089,"75844","TEXAS"
2007,5,74651,"75844","TEXAS"
2007,6,76434,"75844","TEXAS"
2007,7,76919,"75844","TEXAS"
2007,8,77389,"75844","TEXAS"
2007,9,76755,"75844","TEXAS"
2007,10,77439,"75844","TEXAS"
2007,11,77942,"75844","TEXAS"
2007,12,78628,"75844","TEXAS"
2008,1,78501,"82636","TEXAS"
2008,2,79690,"82636","TEXAS"
2008,3,80077,"82636","TEXAS"
2008,4,80850,"82636","TEXAS"
2008,5,81464,"82636","TEXAS"
2008,6,83472,"82636","TEXAS"
2008,7,84219,"82636","TEXAS"
2008,8,84412,"82636","TEXAS"
2008,9,83703,"82636","TEXAS"
2008,10,84722,"82636","TEXAS"
2008,11,84925,"82636","TEXAS"
2008,12,85591,"82636","TEXAS"
2009,1,84587,"84833","TEXAS"
2009,2,84518,"84833","TEXAS"
2009,3,84378,"84833","TEXAS"
2009,4,84062,"84833","TEXAS"
2009,5,83837,"84833","TEXAS"
2009,6,84697,"84833","TEXAS"
2009,7,85612,"84833","TEXAS"
2009,8,85393,"84833","TEXAS"
2009,9,84756,"84833","TEXAS"
2009,10,85036,"84833","TEXAS"
2009,11,85219,"84833","TEXAS"
2009,12,85905,"84833","TEXAS"
2010,1,80262,"81762","TEXAS"
2010,2,80422,"81762","TEXAS"
2010,3,80649,"81762","TEXAS"
2010,4,80441,"81762","TEXAS"
2010,5,80733,"81762","TEXAS"
2010,6,81803,"81762","TEXAS"
2010,7,82443,"81762","TEXAS"
2010,8,82482,"81762","TEXAS"
2010,9,82160,"81762","TEXAS"
2010,10,82850,"81762","TEXAS"
2010,11,83105,"81762","TEXAS"
2010,12,83790,"81762","TEXAS"
2011,1,83950,"88097","TEXAS"
2011,2,84376,"88097","TEXAS"
2011,3,84769,"88097","TEXAS"
2011,4,85819,"88097","TEXAS"
2011,5,85384,"88097","TEXAS"
2011,6,88162,"88097","TEXAS"
2011,7,89138,"88097","TEXAS"
2011,8,90040,"88097","TEXAS"
2011,9,89307,"88097","TEXAS"
2011,10,91155,"88097","TEXAS"
2011,11,91931,"88097","TEXAS"
2011,12,93127,"88097","TEXAS"
2012,1,92066,"96645","TEXAS"
2012,2,93004,"96645","TEXAS"
2012,3,93609,"96645","TEXAS"
2012,4,94548,"96645","TEXAS"
2012,5,95475,"96645","TEXAS"
2012,6,97409,"96645","TEXAS"
2012,7,98601,"96645","TEXAS"
2012,8,98735,"96645","TEXAS"
2012,9,97997,"96645","TEXAS"
2012,10,98702,"96645","TEXAS"
2012,11,99331,"96645","TEXAS"
2012,12,100267,"96645","TEXAS"
2013,1,99982,"","TEXAS"
2013,2,100915,"","TEXAS"
2013,3,101358,"","TEXAS"
2013,4,,"","TEXAS"
2013,5,,"","TEXAS"
2013,6,,"","TEXAS"
2013,7,,"","TEXAS"
2013,8,,"","TEXAS"
2013,9,,"","TEXAS"
2013,10,,"","TEXAS"
2013,11,,"","TEXAS"
2013,12,,"","TEXAS"
2003,1,606,"628","UTAH"
2003,2,589,"628","UTAH"
2003,3,590,"628","UTAH"
2003,4,626,"628","UTAH"
2003,5,640,"628","UTAH"
2003,6,642,"628","UTAH"
2003,7,637,"628","UTAH"
2003,8,629,"628","UTAH"
2003,9,631,"628","UTAH"
2003,10,642,"628","UTAH"
2003,11,646,"628","UTAH"
2003,12,654,"628","UTAH"
2004,1,682,"730","UTAH"
2004,2,690,"730","UTAH"
2004,3,705,"730","UTAH"
2004,4,714,"730","UTAH"
2004,5,716,"730","UTAH"
2004,6,833,"730","UTAH"
2004,7,731,"730","UTAH"
2004,8,736,"730","UTAH"
2004,9,734,"730","UTAH"
2004,10,741,"730","UTAH"
2004,11,737,"730","UTAH"
2004,12,740,"730","UTAH"
2005,1,750,"822","UTAH"
2005,2,756,"822","UTAH"
2005,3,753,"822","UTAH"
2005,4,789,"822","UTAH"
2005,5,799,"822","UTAH"
2005,6,810,"822","UTAH"
2005,7,817,"822","UTAH"
2005,8,818,"822","UTAH"
2005,9,825,"822","UTAH"
2005,10,865,"822","UTAH"
2005,11,932,"822","UTAH"
2005,12,946,"822","UTAH"
2006,1,948,"1096","UTAH"
2006,2,1005,"1096","UTAH"
2006,3,1017,"1096","UTAH"
2006,4,1009,"1096","UTAH"
2006,5,1035,"1096","UTAH"
2006,6,1081,"1096","UTAH"
2006,7,1130,"1096","UTAH"
2006,8,1141,"1096","UTAH"
2006,9,1164,"1096","UTAH"
2006,10,1171,"1096","UTAH"
2006,11,1204,"1096","UTAH"
2006,12,1241,"1096","UTAH"
2007,1,1213,"1278","UTAH"
2007,2,1252,"1278","UTAH"
2007,3,1233,"1278","UTAH"
2007,4,1238,"1278","UTAH"
2007,5,1243,"1278","UTAH"
2007,6,1243,"1278","UTAH"
2007,7,1244,"1278","UTAH"
2007,8,1297,"1278","UTAH"
2007,9,1289,"1278","UTAH"
2007,10,1345,"1278","UTAH"
2007,11,1363,"1278","UTAH"
2007,12,1372,"1278","UTAH"
2008,1,1369,"1398","UTAH"
2008,2,1368,"1398","UTAH"
2008,3,1339,"1398","UTAH"
2008,4,1344,"1398","UTAH"
2008,5,1343,"1398","UTAH"
2008,6,1369,"1398","UTAH"
2008,7,1407,"1398","UTAH"
2008,8,1430,"1398","UTAH"
